,uniparc_id,original_id,uniparc_version,description,pdb_chain,pdb_id,gmgc_id,mgnify_id,pdb_assembly,database
21788,A0A1H3VZG0,AF-A0A1H3VZG0-F1-model_v6 Iron complex outermembrane recepter protein,,Iron complex outermembrane recepter protein,,,,,,UniParc
21789,A0A7X3QD63,AF-A0A7X3QD63-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein (Fragment),,Carboxypeptidase regulatory-like domain-containing protein (Fragment),,,,,,UniParc
21790,A0A4Y8L4A7,AF-A0A4Y8L4A7-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21791,A0A520EA92,AF-A0A520EA92-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21792,A0A971QNT4,AF-A0A971QNT4-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21793,A0A831LH11,AF-A0A831LH11-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21794,A0A4V1UH74,AF-A0A4V1UH74-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21795,A0A126PC10,AF-A0A126PC10-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21796,A0A7X6SQ30,AF-A0A7X6SQ30-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21797,A0A3D5J322,AF-A0A3D5J322-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21798,A0A3M2FIX3,AF-A0A3M2FIX3-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21799,A0A3M1YDH8,AF-A0A3M1YDH8-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21800,A0A956JP65,AF-A0A956JP65-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21801,A0A5C7UP68,AF-A0A5C7UP68-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21802,A0A350I9A0,AF-A0A350I9A0-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21803,D4VP87,AF-D4VP87-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21804,A0A2H0FS99,AF-A0A2H0FS99-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21805,A0A4Q1DAR1,AF-A0A4Q1DAR1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21806,A0A7C4NYL2,AF-A0A7C4NYL2-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21807,A0A3C0ZEN0,AF-A0A3C0ZEN0-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21808,A0A519YP54,AF-A0A519YP54-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21809,A0A2V5VX84,AF-A0A2V5VX84-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21810,A0A7C5S3A9,AF-A0A7C5S3A9-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21811,A0A2G2K823,AF-A0A2G2K823-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21812,A0A654DT74,AF-A0A654DT74-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21813,A0A5C6Y8F5,AF-A0A5C6Y8F5-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21814,A0AAE9XAW1,AF-A0AAE9XAW1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21815,A0A7C6DPY5,AF-A0A7C6DPY5-F1-model_v6 BACON domain-containing protein,,BACON domain-containing protein,,,,,,UniParc
21816,A0A8T4HCK2,AF-A0A8T4HCK2-F1-model_v6 Outer membrane beta-barrel protein,,Outer membrane beta-barrel protein,,,,,,UniParc
21817,A0A2A5XJY0,AF-A0A2A5XJY0-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21818,A0A9D1RFJ4,AF-A0A9D1RFJ4-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21819,A0A9D7PUN6,AF-A0A9D7PUN6-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21820,A0A4R6INU4,AF-A0A4R6INU4-F1-model_v6 Carboxypeptidase family protein,,Carboxypeptidase family protein,,,,,,UniParc
21821,A0A7X4EEQ5,AF-A0A7X4EEQ5-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21822,A0A922XNI4,AF-A0A922XNI4-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21823,Q0W7N9,AF-Q0W7N9-F1-model_v6 PKD domain-containing protein,,PKD domain-containing protein,,,,,,UniParc
21824,A0A0A2EDB1,AF-A0A0A2EDB1-F1-model_v6 Energy transducer TonB,,Energy transducer TonB,,,,,,UniParc
21825,A0A7X4EH25,AF-A0A7X4EH25-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21826,A0A9E0ACJ1,AF-A0A9E0ACJ1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21827,A0A1V4RCK4,AF-A0A1V4RCK4-F1-model_v6 Fibronectin type-III domain-containing protein,,Fibronectin type-III domain-containing protein,,,,,,UniParc
21828,A0A1M6H0Y9,AF-A0A1M6H0Y9-F1-model_v6 CarboxypepD_reg-like domain-containing protein,,CarboxypepD_reg-like domain-containing protein,,,,,,UniParc
21829,A0A7V3YBH6,AF-A0A7V3YBH6-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21830,A0A959ER38,AF-A0A959ER38-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21831,A0A355FK67,AF-A0A355FK67-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21832,A0A958X5C5,AF-A0A958X5C5-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21833,A0A1Q7LG71,AF-A0A1Q7LG71-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21834,A0A7V5VW71,AF-A0A7V5VW71-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21835,A0A3B9UD56,AF-A0A3B9UD56-F1-model_v6 SusC/RagA family TonB-linked outer membrane protein (Fragment),,SusC/RagA family TonB-linked outer membrane protein (Fragment),,,,,,UniParc
21836,A0A7C4Y8N7,AF-A0A7C4Y8N7-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21837,A0A2N1RUC6,AF-A0A2N1RUC6-F1-model_v6 Uncharacterized protein,,Uncharacterized protein,,,,,,UniParc
21838,A0A936SLC9,AF-A0A936SLC9-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21839,A0A9E3VMY3,AF-A0A9E3VMY3-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21840,A0A7X7UMS3,AF-A0A7X7UMS3-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21841,A0A932I7Q4,AF-A0A932I7Q4-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21842,A0A7Y3AUD1,AF-A0A7Y3AUD1-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21843,A0A7V7X4C9,AF-A0A7V7X4C9-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21844,A0A929KCC8,AF-A0A929KCC8-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21845,A0A173MD89,AF-A0A173MD89-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21846,A0A6M1T9V8,AF-A0A6M1T9V8-F1-model_v6 SusC/RagA family TonB-linked outer membrane protein,,SusC/RagA family TonB-linked outer membrane protein,,,,,,UniParc
21847,A0A415NFQ4,AF-A0A415NFQ4-F1-model_v6 Fibronectin type-III domain-containing protein,,Fibronectin type-III domain-containing protein,,,,,,UniParc
21848,A0A5Q4F9S3,AF-A0A5Q4F9S3-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21849,A0A3D2SG53,AF-A0A3D2SG53-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21850,A0A329N6D9,AF-A0A329N6D9-F1-model_v6 Ligand-gated channel protein,,Ligand-gated channel protein,,,,,,UniParc
21851,A0A126PDQ2,AF-A0A126PDQ2-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21852,A0A3B9N9S8,AF-A0A3B9N9S8-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21853,A0A7X9HS31,AF-A0A7X9HS31-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21854,A0A4Q1D9D0,AF-A0A4Q1D9D0-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21855,X1TGN8,AF-X1TGN8-F1-model_v6 PEGA domain-containing protein (Fragment),,PEGA domain-containing protein (Fragment),,,,,,UniParc
21856,A0A651GVF0,AF-A0A651GVF0-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21857,A0A6L7VZQ1,AF-A0A6L7VZQ1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21858,A0A6N6MDK3,AF-A0A6N6MDK3-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21859,A0A3B8R4Y8,AF-A0A3B8R4Y8-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21860,A0A520D8Q9,AF-A0A520D8Q9-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21861,A0AAC9IUI1,AF-A0AAC9IUI1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21862,A0A7Y3ICX0,AF-A0A7Y3ICX0-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21863,A0A7Y2ZES7,AF-A0A7Y2ZES7-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21864,A0A7Y5V5R8,AF-A0A7Y5V5R8-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein (Fragment),,Carboxypeptidase regulatory-like domain-containing protein (Fragment),,,,,,UniParc
21865,A0A2T2U272,AF-A0A2T2U272-F1-model_v6 SusC/RagA family TonB-linked outer membrane protein,,SusC/RagA family TonB-linked outer membrane protein,,,,,,UniParc
21866,A0A7X7URD5,AF-A0A7X7URD5-F1-model_v6 T9SS type A sorting domain-containing protein,,T9SS type A sorting domain-containing protein,,,,,,UniParc
21867,A0A6N8WY33,AF-A0A6N8WY33-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21868,A0A9E4C8K6,AF-A0A9E4C8K6-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21869,A0A351HI29,AF-A0A351HI29-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21870,A0A1G9AMI3,AF-A0A1G9AMI3-F1-model_v6 Iron complex outermembrane recepter protein,,Iron complex outermembrane recepter protein,,,,,,UniParc
21871,R6X2B7,AF-R6X2B7-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21872,A0A6M1E9Q6,AF-A0A6M1E9Q6-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21873,A0A3N4MD61,AF-A0A3N4MD61-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21874,A0A4Q3E6A2,AF-A0A4Q3E6A2-F1-model_v6 PEGA domain-containing protein (Fragment),,PEGA domain-containing protein (Fragment),,,,,,UniParc
21875,A0A2J6IBD4,AF-A0A2J6IBD4-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21876,A0A1M5BWZ0,AF-A0A1M5BWZ0-F1-model_v6 CarboxypepD_reg-like domain-containing protein,,CarboxypepD_reg-like domain-containing protein,,,,,,UniParc
21877,A0A350Q6K5,AF-A0A350Q6K5-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21878,A0A965XW94,AF-A0A965XW94-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21879,A0A3B9EU73,AF-A0A3B9EU73-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21880,A0A1I5E7Y7,AF-A0A1I5E7Y7-F1-model_v6 Iron complex outermembrane recepter protein,,Iron complex outermembrane recepter protein,,,,,,UniParc
21881,A0A7Y3V370,AF-A0A7Y3V370-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21882,A0A1W9RFP4,AF-A0A1W9RFP4-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21883,A0AAQ4D2F4,AF-A0AAQ4D2F4-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21884,A0A4U6CWT1,AF-A0A4U6CWT1-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21885,A0A382ZFA4,AF-A0A382ZFA4-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21886,A0A7S6SFX2,AF-A0A7S6SFX2-F1-model_v6 SUMF1/EgtB/PvdO family nonheme iron enzyme,,SUMF1/EgtB/PvdO family nonheme iron enzyme,,,,,,UniParc
21887,A0A3D5HQW9,AF-A0A3D5HQW9-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21888,A0A928YRH4,AF-A0A928YRH4-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21889,A0A2T0WUS2,AF-A0A2T0WUS2-F1-model_v6 Iron complex outermembrane receptor protein,,Iron complex outermembrane receptor protein,,,,,,UniParc
21890,A0A2V7PP65,AF-A0A2V7PP65-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21891,A0A0S8FS75,AF-A0A0S8FS75-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21892,A0A6A2FRJ2,AF-A0A6A2FRJ2-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21893,A0A1V6EE25,AF-A0A1V6EE25-F1-model_v6 PEGA domain protein,,PEGA domain protein,,,,,,UniParc
21894,A0A937FZ97,AF-A0A937FZ97-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21895,A0A7J3XDY8,AF-A0A7J3XDY8-F1-model_v6 Carboxypeptidase regulatory-like domain-containing protein,,Carboxypeptidase regulatory-like domain-containing protein,,,,,,UniParc
21896,A0A3C0GE40,AF-A0A3C0GE40-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21897,A0A968JUU7,AF-A0A968JUU7-F1-model_v6 Outer membrane beta-barrel protein (Fragment),,Outer membrane beta-barrel protein (Fragment),,,,,,UniParc
21898,A0A2G6BT41,AF-A0A2G6BT41-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21899,A0A6N9A222,AF-A0A6N9A222-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21900,A0A3D2S8R2,AF-A0A3D2S8R2-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21901,A0A350C3Y0,AF-A0A350C3Y0-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21902,A0A9E6JXH7,AF-A0A9E6JXH7-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21903,A0A2P8CJF4,AF-A0A2P8CJF4-F1-model_v6 Outer membrane receptor protein involved in Fe transport,,Outer membrane receptor protein involved in Fe transport,,,,,,UniParc
21904,A0A7V0T8E4,AF-A0A7V0T8E4-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21905,A0A9E3KAC7,AF-A0A9E3KAC7-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21906,A0A2D5V1D3,AF-A0A2D5V1D3-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21907,A0A972N2N0,AF-A0A972N2N0-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21908,A0A3B8X6D1,AF-A0A3B8X6D1-F1-model_v6 SusC/RagA family protein (Fragment),,SusC/RagA family protein (Fragment),,,,,,UniParc
21909,A0A1D9P8U9,AF-A0A1D9P8U9-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21910,A0A521HK28,AF-A0A521HK28-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21911,A0A950IHX7,AF-A0A950IHX7-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21912,A0A925FGZ6,AF-A0A925FGZ6-F1-model_v6 SusC/RagA family TonB-linked outer membrane protein (Fragment),,SusC/RagA family TonB-linked outer membrane protein (Fragment),,,,,,UniParc
21913,A0AA97DBD8,AF-A0AA97DBD8-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21914,A0A6B0WBM3,AF-A0A6B0WBM3-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21915,A0A923ZYQ6,AF-A0A923ZYQ6-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21916,Q8A0Z1,AF-Q8A0Z1-F1-model_v6 Carboxypeptidase regulatory region,,Carboxypeptidase regulatory region,,,,,,UniParc
21917,A0A7V0L2T2,AF-A0A7V0L2T2-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21918,A0A7Y2MTX3,AF-A0A7Y2MTX3-F1-model_v6 TonB-dependent receptor plug domain-containing protein (Fragment),,TonB-dependent receptor plug domain-containing protein (Fragment),,,,,,UniParc
21919,A0A357Z848,AF-A0A357Z848-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein (Fragment),,Carboxypeptidase-like regulatory domain-containing protein (Fragment),,,,,,UniParc
21920,A0A800M2N9,AF-A0A800M2N9-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21921,A0A936CBP5,AF-A0A936CBP5-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21922,A0A0S8BEE9,AF-A0A0S8BEE9-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21923,A0A7C6S3Q5,AF-A0A7C6S3Q5-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21924,A0A5Q0JTP6,AF-A0A5Q0JTP6-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21925,A0AA35U3H3,AF-A0AA35U3H3-F1-model_v6 Vitamin B12 transporter BtuB,,Vitamin B12 transporter BtuB,,,,,,UniParc
21926,A0A495WHN4,AF-A0A495WHN4-F1-model_v6 Outer membrane receptor protein involved in Fe transport,,Outer membrane receptor protein involved in Fe transport,,,,,,UniParc
21927,D5HD91,AF-D5HD91-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21928,A0A8T6LGC8,AF-A0A8T6LGC8-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21929,A0A3M2BDQ7,AF-A0A3M2BDQ7-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
21930,A0A9D7EVR4,AF-A0A9D7EVR4-F1-model_v6 TonB-dependent receptor,,TonB-dependent receptor,,,,,,UniParc
21931,A0A7V4JLM3,AF-A0A7V4JLM3-F1-model_v6 T9SS type A sorting domain-containing protein,,T9SS type A sorting domain-containing protein,,,,,,UniParc
21932,A0A958EPF5,AF-A0A958EPF5-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21933,A0A345UGB6,"AF-A0A345UGB6-F1-model_v6 TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region",,"TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region",,,,,,UniParc
21934,A0A3M1J0L8,AF-A0A3M1J0L8-F1-model_v6 TonB-dependent receptor (Fragment),,TonB-dependent receptor (Fragment),,,,,,UniParc
21935,A0A838HG82,AF-A0A838HG82-F1-model_v6 Carboxypeptidase-like regulatory domain-containing protein,,Carboxypeptidase-like regulatory domain-containing protein,,,,,,UniParc
21936,A0A964VFC0,AF-A0A964VFC0-F1-model_v6 TonB-dependent receptor plug domain-containing protein,,TonB-dependent receptor plug domain-containing protein,,,,,,UniParc
